seed,image_stem,changed_pixel_count,changed_pixel_ratio,connected_components,largest_component_area,largest_component_ratio
1,534,7965,0.01944580078125,178,5998,0.0146435546875
1,536,10808,0.02638671875,149,7324,0.017880859375
1,537,51106,0.1247705078125,131,50040,0.12216796875
1,54,40234,0.0982275390625,175,39923,0.09746826171875
1,541,66246,0.1617333984375,151,65930,0.1609619140625
1,542,1453,0.00354736328125,42,1362,0.0033251953125
1,544,7633,0.01863525390625,201,4480,0.0109375
1,546,66125,0.16143798828125,194,65628,0.160224609375
1,547,82041,0.20029541015625,110,50783,0.12398193359375
1,55,45018,0.1099072265625,664,39228,0.095771484375
1,551,5439,0.01327880859375,151,5135,0.01253662109375
1,553,2860,0.006982421875,56,1180,0.002880859375
1,556,1588,0.003876953125,78,1457,0.00355712890625
1,557,10066,0.0245751953125,74,7330,0.0178955078125
1,558,1319,0.00322021484375,1,1319,0.00322021484375
1,559,25271,0.06169677734375,136,23437,0.05721923828125
1,56,431,0.00105224609375,48,353,0.00086181640625
1,560,44736,0.10921875,97,42318,0.1033154296875
1,562,13032,0.03181640625,327,5941,0.01450439453125
1,563,51634,0.1260595703125,33,51581,0.12593017578125
1,567,4624,0.0112890625,128,2758,0.0067333984375
1,569,3800,0.00927734375,79,3635,0.00887451171875
1,57,10531,0.02571044921875,244,6904,0.01685546875
1,570,8214,0.0200537109375,187,7839,0.01913818359375
1,572,4820,0.011767578125,120,4504,0.01099609375
1,573,49413,0.12063720703125,22,49376,0.120546875
1,578,1700,0.004150390625,6,1117,0.00272705078125
1,579,12482,0.0304736328125,274,5534,0.0135107421875
1,58,47057,0.11488525390625,250,46465,0.11343994140625
1,580,1970,0.0048095703125,40,1405,0.00343017578125
1,582,10926,0.0266748046875,232,10027,0.02447998046875
1,583,5366,0.0131005859375,122,5093,0.01243408203125
1,584,2789,0.00680908203125,68,2642,0.0064501953125
1,585,4483,0.01094482421875,83,4320,0.010546875
1,586,5242,0.0127978515625,106,2852,0.006962890625
1,588,1781,0.00434814453125,53,1254,0.0030615234375
1,59,842,0.0020556640625,71,741,0.00180908203125
