epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
33,201.663,3.23925,3.27027,3.73264,2.53966,0,0.16104,0.16667,0.05972,0.01918,0.08317,0.08333,0.03272,0.00902,2.49217,1.32873,7.76642,2.62927,0,0.006832,0.006832,0.006832
34,207.162,3.13286,3.17852,3.62796,2.43619,0,0.25852,0.08333,0.06219,0.02488,0.09401,0.04167,0.06613,0.01557,2.3663,1.28455,3.53993,2.48739,0,0.006733,0.006733,0.006733
35,212.578,3.02784,3.09758,3.91313,2.46413,0,0.31291,0.125,0.11336,0.03106,0.14207,0.125,0.05504,0.00798,2.50324,1.40208,2.81861,2.4987,0,0.006634,0.006634,0.006634
36,218.056,3.15777,2.88445,3.3848,2.45911,0,0.37022,0.04167,0.06631,0.00859,0.01515,0.29167,0.01785,0.00282,2.62563,1.33538,3.15048,2.49784,0,0.006535,0.006535,0.006535
37,223.687,3.29048,3.40407,3.46915,2.52275,0,0.07728,0.08333,0.06055,0.03417,0.24154,0.04167,0.04893,0.0233,2.62198,1.39698,3.78192,2.55774,0,0.006436,0.006436,0.006436
38,229.308,3.15461,3.31392,3.51395,2.4271,0,0.36525,0.08333,0.09307,0.04439,0.36525,0.08333,0.08442,0.01229,2.49106,1.53707,3.49938,2.46299,0,0.006337,0.006337,0.006337
39,234.894,3.10312,3.21941,3.53323,2.54266,0,0.94086,0.08333,0.09227,0.03611,0.42516,0.125,0.11548,0.03659,2.55522,1.40307,2.97342,2.44368,0,0.006238,0.006238,0.006238
40,240.554,3.03254,3.05069,3.41136,2.43884,0,0.1045,0.04167,0.01532,0.01058,0.1045,0.04167,0.01626,0.00772,2.63072,1.52342,4.86778,2.44544,0,0.006139,0.006139,0.006139
41,246.081,2.91709,3.03344,3.37296,2.38592,0,0.39229,0.04167,0.03743,0.02013,0.39229,0.04167,0.06401,0.01856,2.3664,1.5284,3.49514,2.3177,0,0.00604,0.00604,0.00604
42,251.709,2.91118,3.06096,3.54826,2.44383,0,0.00052,0.29167,0.00114,0.00048,0.0003,0.16667,0.00086,0.00034,2.31443,2.13095,6.83423,2.30635,0,0.005941,0.005941,0.005941
43,257.268,2.7996,3.09668,3.45285,2.43508,0,0.10755,0.29167,0.14613,0.03819,0.07415,0.08333,0.04457,0.0077,2.23443,1.28962,5.58603,2.21518,0,0.005842,0.005842,0.005842
44,262.877,2.96165,3.20928,3.67356,2.31483,0,0.2879,0.04167,0.09606,0.05112,0.2879,0.04167,0.09419,0.01201,2.17936,1.34775,4.71513,2.24713,0,0.005743,0.005743,0.005743
45,268.4,2.95675,3.0944,3.33699,2.42315,0,0.26616,0.08333,0.08388,0.03693,0.55335,0.125,0.07768,0.02896,2.22816,1.3169,3.03817,2.26758,0,0.005644,0.005644,0.005644
46,273.925,2.65093,2.93206,3.11173,2.17761,0,0.1013,0.125,0.07944,0.0327,0.30356,0.125,0.07537,0.01421,2.41853,1.13004,2.78894,2.48581,0,0.005545,0.005545,0.005545
47,279.412,2.92981,2.97576,3.45217,2.37854,0,0.1501,0.125,0.08103,0.0338,0.32565,0.25,0.12029,0.02032,2.38475,1.29024,2.6648,2.5303,0,0.005446,0.005446,0.005446
48,284.998,2.9181,3.11448,3.34786,2.30325,0,0.00057,0.54167,0.00583,0.00166,0.00022,0.20833,0.00186,0.00041,2.51096,1.76077,7.87705,2.53195,0,0.005347,0.005347,0.005347
49,290.381,2.76235,3.04229,3.10615,2.30339,0,0.27615,0.29167,0.12993,0.04893,0.1425,0.125,0.032,0.00683,2.42751,1.29676,2.69634,2.46575,0,0.005248,0.005248,0.005248
50,295.797,2.79415,3.03365,3.07235,2.17064,0,0.24565,0.08333,0.11402,0.05809,0.26645,0.08333,0.0536,0.01327,2.39849,1.34444,2.97242,2.32141,0,0.005149,0.005149,0.005149
51,301.331,2.70015,2.9658,3.11612,2.30936,0,0.18189,0.11179,0.07909,0.0197,0.12422,0.125,0.0443,0.01519,2.2519,1.14472,3.34166,2.28047,0,0.00505,0.00505,0.00505
52,306.877,2.65773,3.24171,3.21725,2.21474,0,0.00196,0.375,0.04464,0.01467,0.1094,0.125,0.09045,0.01241,2.03172,1.50356,4.62377,2.25977,0,0.004951,0.004951,0.004951
53,312.328,2.72568,2.89596,3.20776,2.39773,0,0.14725,0.20833,0.1151,0.04235,0.08945,0.125,0.02729,0.00657,1.95593,1.25469,2.90437,2.0806,0,0.004852,0.004852,0.004852
54,317.845,2.69551,2.72512,2.96444,2.21589,0,0.14979,0.125,0.08527,0.029,0.27574,0.20833,0.10654,0.02154,1.98219,1.18051,3.43735,2.11475,0,0.004753,0.004753,0.004753
55,323.364,2.84313,2.91779,3.2924,2.34225,0,0.17268,0.20833,0.09593,0.03535,0.41372,0.16667,0.16603,0.03646,2.25176,1.21426,2.40524,2.40996,0,0.004654,0.004654,0.004654
56,328.927,2.8006,3.15039,3.30409,2.27504,0,0.00323,0.25,0.00241,0.00047,0.00054,0.04167,4e-05,1e-05,2.49751,1.83009,3.9739,2.5187,0,0.004555,0.004555,0.004555
57,334.509,2.77857,3.07852,2.86602,2.21024,0,0.23525,0.16667,0.13823,0.02558,0.17076,0.125,0.10788,0.02912,2.39888,1.40833,3.6493,2.43948,0,0.004456,0.004456,0.004456
58,340.012,2.71271,2.69235,2.86509,2.10469,0,0.22257,0.16667,0.08567,0.02604,0.34182,0.25,0.20738,0.05956,2.27445,1.2507,2.9611,2.41223,0,0.004357,0.004357,0.004357
59,345.62,2.72405,3.06962,3.04106,2.28488,0,0.05718,0.20833,0.03995,0.01428,0.30806,0.16667,0.11993,0.0224,2.21593,1.11345,4.19883,2.4261,0,0.004258,0.004258,0.004258
60,351.194,2.69133,3.03387,3.24455,2.30899,0,0.13557,0.25,0.10533,0.02712,0.89445,0.16667,0.17392,0.0473,2.16641,1.11078,2.66163,2.37549,0,0.004159,0.004159,0.004159
61,356.75,2.70154,3.18653,3.25429,2.26101,0,0.08724,0.16667,0.08264,0.04393,0.3756,0.16667,0.12714,0.02888,2.36846,1.17469,3.32275,2.52866,0,0.00406,0.00406,0.00406
62,362.364,2.62885,3.21741,3.0985,2.12319,0,0.15043,0.16667,0.10792,0.02714,0.26207,0.16667,0.08566,0.016,2.33597,1.31632,7.55987,2.3673,0,0.003961,0.003961,0.003961
63,367.856,2.64214,2.7133,3.06671,2.16033,0,0.29831,0.1241,0.10355,0.05114,0.26133,0.16667,0.15096,0.03288,2.26326,1.20454,2.51907,2.38027,0,0.003862,0.003862,0.003862
