epoch,steps,processed_samples,loss,focal_loss,dice_loss,feature_mean,feature_std,p3_feature_std,p4_feature_std,p5_feature_std,logit_std,probability_mean,prediction_iou,prediction_precision,prediction_recall,target_positive_ratio,learning_rate,texture_transplant_count,photometric_count,blur_count,all_metrics_finite,epoch_wall_seconds,cuda_max_memory_allocated_bytes,collapse_threshold_breached,collapse_consecutive_epochs
1,41,656,0.6054647317746791,0.006695604000081558,0.5987691254150577,-0.04211099303471364,0.2284246094343139,0.18980265972090932,0.2891410800015054,0.20633008858052695,1.0809040534787062,0.05212883375267067,0.565421196236471,0.6613098645501982,0.7974762333515525,0.006949448004001524,0.001,430,432,420,True,7.623708408325911,3334347776,False,0
